order_id,order_date,customer_id,product_id,product_category,product_price,quantity,order_value,discount_percentage,discount_amount,customer_city,warehouse_city,distance_km,is_remote_area,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,is_returned,return_reason,total_orders,past_return_rate,avg_order_value,review_rating,review_text,review_date,base_return_tendency,home_city,defect_rate
2927,2024-10-24,85,P014,Clothing,787,2,1574,25,393.5,Kolkata,Hyderabad,1293,1,Express,3,4,1,0,NO_RETURN,12,0.3636,2063.09,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-11-06,0.18992453243663485,Kolkata,0.0081
2928,2024-03-27,86,P005,Home,791,1,791,20,158.2,Ahmedabad,Mumbai,391,0,Standard,4,4,0,0,NO_RETURN,4,0.0,1857.0,5.0,This item is perfect for my needs. High quality materials and easy to assemble. Recommend!,2024-04-01,0.10715639846257258,Ahmedabad,0.005
2929,2024-10-03,176,P066,Clothing,751,3,2253,0,0.0,Chennai,Kolkata,1164,0,Standard,6,7,1,0,NO_RETURN,11,0.3,2036.5,,,,0.10580196696487074,Chennai,0.005
2930,2024-08-13,61,P066,Clothing,743,2,1486,0,0.0,Kolkata,Bangalore,1702,1,Express,2,3,1,0,NO_RETURN,11,0.1,2922.5,,,,0.08822745631055909,Kolkata,0.005
2931,2024-03-03,88,P013,Home,2092,1,2092,30,627.6,Pune,Kolkata,1459,1,Express,2,2,0,1,QUALITY_DEFECT,1,0.0,2092.0,,,,0.2162736362452682,Pune,0.0691
2932,2024-06-12,122,P007,Electronics,5563,1,5563,20,1112.6,Kolkata,Kolkata,67,0,Standard,5,5,0,0,NO_RETURN,10,0.2222,1006.89,,,,0.052796909358833084,Kolkata,0.005
2933,2024-07-05,144,P007,Electronics,5633,1,5633,10,563.3,Mumbai,Bangalore,951,0,Express,3,3,0,0,NO_RETURN,6,0.6,1928.0,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-07-20,0.2536834540020848,Mumbai,0.005
2934,2024-10-27,136,P075,Home,1192,1,1192,30,357.6,Bangalore,Mumbai,838,0,Standard,4,6,2,0,NO_RETURN,11,0.5,2510.6,5.0,Outstanding quality item. Exceeded expectations and fast delivery. Will buy again.,2024-11-08,0.19006620518037382,Bangalore,0.0073
2935,2024-04-04,251,P071,Clothing,683,1,683,15,102.45,Ahmedabad,Kolkata,1427,1,Express,2,2,0,0,NO_RETURN,4,0.3333,4676.67,,,,0.12396870899060239,Ahmedabad,0.016
2936,2024-02-19,173,P007,Electronics,5721,1,5721,5,286.05,Ahmedabad,Kolkata,1395,1,Standard,7,7,0,1,NOT_AS_DESCRIBED,4,0.3333,1109.67,,,,0.26035893245583513,Ahmedabad,0.005
2937,2024-09-29,18,P068,Beauty,340,1,340,10,34.0,Mumbai,Hyderabad,700,0,Standard,4,4,0,1,SIZE_FIT_ISSUE,11,0.2,4049.0,,,,0.19767192296144573,Mumbai,0.0287
2938,2024-04-29,66,P051,Home,846,1,846,0,0.0,Hyderabad,Mumbai,656,0,Standard,7,7,0,0,NO_RETURN,4,0.0,1229.0,3.0,So-so item. Serves purpose but instructions unclear. Mixed feelings.,2024-05-13,0.03274397488200135,Hyderabad,0.0155
2939,2024-11-25,20,P049,Electronics,1459,1,1459,25,364.75,Ahmedabad,Bangalore,1385,1,Standard,7,7,0,1,DELIVERY_DELAY,28,0.2593,3581.44,2.0,This device is subpar. Features don't work as described. Packaging was damaged.,2024-12-14,0.08171382533184486,Ahmedabad,0.0631
2940,2024-11-06,197,P007,Electronics,5717,1,5717,15,857.55,Bangalore,Bangalore,138,0,Standard,5,5,0,0,NO_RETURN,13,0.5,2165.75,,,,0.32456285038877725,Bangalore,0.005
2941,2024-05-18,59,P023,Clothing,1501,1,1501,5,75.05,Delhi,Hyderabad,1098,0,Standard,5,8,3,0,NO_RETURN,6,0.4,2877.8,,,,0.03,Delhi,0.1422
2942,2024-06-25,217,P044,Electronics,1113,1,1113,20,222.6,Delhi,Kolkata,1439,1,Express,2,7,5,0,NO_RETURN,4,0.0,1688.67,3.0,So-so device. Good price but quality is average. Arrived on time.,2024-06-29,0.19848894190834807,Delhi,0.0829
2943,2024-01-13,296,P066,Clothing,748,2,1496,0,0.0,Mumbai,Mumbai,32,0,Express,3,4,1,1,SIZE_FIT_ISSUE,2,1.0,3691.0,,,,0.30791185798545934,Mumbai,0.005
2944,2024-03-17,253,P069,Clothing,1152,2,2304,5,115.2,Chennai,Kolkata,1512,1,Standard,6,6,0,0,NO_RETURN,4,0.0,3603.0,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-03-23,0.17390954221337218,Chennai,0.0167
2945,2024-10-27,132,P030,Beauty,705,1,705,5,35.25,Hyderabad,Kolkata,1058,0,Standard,6,6,0,0,NO_RETURN,17,0.375,2077.88,4.0,"Solid product. Good results, though packaging was average. Would recommend.",2024-11-14,0.13050410030290874,Hyderabad,0.0316
2946,2024-11-03,282,P058,Electronics,1032,1,1032,15,154.8,Mumbai,Mumbai,109,0,Standard,5,5,0,1,QUALITY_DEFECT,9,0.625,1945.38,3.0,This device is okay. Decent features but battery life disappoints. Mixed feelings.,2024-11-14,0.2986230680451146,Mumbai,0.005
2947,2024-10-23,25,P015,Home,1633,2,3266,10,326.6,Pune,Delhi,1067,0,Express,3,6,3,0,NO_RETURN,18,0.4706,2155.35,2.0,This item is subpar. Difficult assembly and low quality. Not worth it.,2024-11-03,0.2210717789816777,Pune,0.0165
2948,2024-11-08,27,P017,Home,3561,2,7122,20,1424.4,Kolkata,Kolkata,27,0,Standard,7,7,0,0,NO_RETURN,13,0.3333,2319.33,5.0,Outstanding quality item. Exceeded expectations and fast delivery. Will buy again.,2024-11-22,0.13403781451838032,Kolkata,0.0055
2949,2024-10-09,189,P066,Clothing,753,2,1506,0,0.0,Hyderabad,Bangalore,453,0,Express,4,4,0,0,NO_RETURN,8,0.1429,1813.0,,,,0.12235852140449596,Hyderabad,0.005
2950,2024-08-22,27,P054,Electronics,1904,1,1904,25,476.0,Kolkata,Bangalore,1360,1,Standard,7,9,2,1,NOT_AS_DESCRIBED,8,0.2857,2062.14,1.0,"I must have received the prototype, because this device is an absolute joke. Thanks for nothing.",2024-08-27,0.13403781451838032,Kolkata,0.0594
2951,2024-03-03,122,P068,Beauty,334,2,668,0,0.0,Kolkata,Mumbai,1586,1,Express,2,4,2,0,NO_RETURN,4,0.0,1447.33,,,,0.052796909358833084,Kolkata,0.0287
2952,2024-10-09,180,P032,Beauty,253,1,253,5,12.65,Hyderabad,Mumbai,606,0,Express,3,3,0,0,NO_RETURN,14,0.4615,2277.77,5.0,This product is a game-changer. High quality ingredients and visible results. Love it!,2024-10-13,0.3064816746779925,Hyderabad,0.0325
2953,2024-08-28,262,P045,Home,672,1,672,20,134.4,Chennai,Bangalore,320,0,Standard,4,4,0,1,QUALITY_DEFECT,10,0.6667,2415.67,,,,0.4,Chennai,0.0178
2954,2024-08-02,10,P076,Electronics,969,1,969,10,96.9,Bangalore,Delhi,1741,1,Standard,4,5,1,0,NO_RETURN,14,0.2308,2676.23,,,,0.04381125957792762,Bangalore,0.0083
2955,2024-03-01,214,P063,Electronics,1249,1,1249,30,374.7,Ahmedabad,Kolkata,1647,1,Express,2,2,0,1,QUALITY_DEFECT,3,0.0,2072.0,1.0,Complete disappointment. device doesn't function. Regret everything.,2024-03-08,0.041888977143325776,Ahmedabad,0.15
2956,2024-09-10,148,P028,Electronics,1181,1,1181,15,177.15,Hyderabad,Kolkata,1184,0,Standard,6,7,1,0,NO_RETURN,12,0.5455,1554.27,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-09-15,0.1658790896168005,Hyderabad,0.022
2957,2024-12-06,106,P071,Clothing,681,1,681,0,0.0,Mumbai,Mumbai,118,0,Express,2,2,0,0,NO_RETURN,15,0.4286,1924.5,,,,0.34395747441839125,Mumbai,0.016
2958,2024-01-10,65,P062,Home,737,2,1474,5,73.7,Pune,Mumbai,131,0,Express,3,3,0,0,NO_RETURN,1,0.0,1474.0,4.0,This item works well. Good quality but not exceptional. Would buy again.,2024-01-28,0.16956810138234796,Pune,0.0315
2959,2024-06-21,46,P002,Clothing,1225,1,1225,20,245.0,Ahmedabad,Mumbai,466,0,Express,2,2,0,0,NO_RETURN,6,0.4,1694.4,5.0,"Fantastic garment! Soft material, great design, and arrived quickly. Five stars!",2024-07-06,0.2892442434560585,Ahmedabad,0.0089
2960,2024-03-13,101,P045,Home,719,1,719,0,0.0,Hyderabad,Kolkata,1198,0,Express,2,2,0,0,NO_RETURN,3,0.0,1973.0,5.0,Beautiful and functional item. Great craftsmanship and excellent packaging. Five stars!,2024-04-01,0.07149705631952331,Hyderabad,0.0178
2961,2024-02-15,107,P048,Electronics,1764,2,3528,5,176.4,Chennai,Kolkata,1437,1,Express,4,8,4,0,NO_RETURN,3,0.5,708.5,2.0,This device is subpar. Features don't work as described. Packaging was damaged.,2024-02-24,0.1281229506557087,Chennai,0.08
2962,2024-11-04,117,P007,Electronics,5640,2,11280,0,0.0,Hyderabad,Delhi,1245,1,Express,3,3,0,0,NO_RETURN,14,0.3077,2461.31,5.0,Amazing device! The battery life is incredible and it performs flawlessly. Highly recommend for anyone looking for quality.,2024-11-21,0.08666856894899069,Hyderabad,0.005
2963,2024-01-12,5,P057,Clothing,739,2,1478,20,295.6,Mumbai,Hyderabad,538,0,Standard,6,9,3,1,NOT_AS_DESCRIBED,1,0.0,1478.0,3.0,So-so garment. Fits well but color fades. Arrived quickly though.,2024-01-24,0.12714491085778856,Mumbai,0.005
2964,2024-04-20,28,P065,Beauty,362,1,362,20,72.4,Pune,Kolkata,1398,1,Express,3,3,0,1,QUALITY_DEFECT,6,0.2,2399.4,4.0,"Decent product. Works okay and gentle on skin. Fast delivery, minor complaints.",2024-04-25,0.03,Pune,0.005
2965,2024-02-27,77,P017,Home,3541,1,3541,0,0.0,Bangalore,Delhi,1599,1,Standard,6,6,0,0,NO_RETURN,2,0.0,1772.0,5.0,This item is perfect for my needs. High quality materials and easy to assemble. Recommend!,2024-03-17,0.048061250146164164,Bangalore,0.0055
2966,2024-02-09,128,P074,Electronics,1593,1,1593,0,0.0,Pune,Hyderabad,495,0,Standard,7,7,0,1,WRONG_ITEM,3,0.0,3903.0,1.0,Complete disappointment. device doesn't function. Regret everything.,2024-02-16,0.32215387216905006,Pune,0.009
2967,2024-07-07,9,P029,Electronics,1251,1,1251,20,250.2,Kolkata,Kolkata,132,0,Express,3,3,0,1,DELIVERY_DELAY,5,0.75,2838.5,1.0,This device is junk. Malfunctions constantly. Horrible experience.,2024-07-23,0.29117019524241866,Kolkata,0.0233
2968,2024-03-17,192,P060,Clothing,900,1,900,15,135.0,Chennai,Hyderabad,570,0,Standard,4,9,5,1,QUALITY_DEFECT,1,0.0,900.0,1.0,Worst clothing ever. Cheap material and poor stitching. Avoid at all costs.,2024-03-26,0.24997543343700587,Chennai,0.0212
2969,2024-10-28,78,P080,Home,1032,1,1032,25,258.0,Bangalore,Bangalore,97,0,Express,4,4,0,1,NO_LONGER_NEEDED,9,0.375,2904.25,1.0,"If you enjoy assembling items that are missing half the screws, this is the product for you!",2024-11-12,0.20584316356027543,Bangalore,0.0194
2970,2024-03-17,62,P076,Electronics,957,2,1914,10,191.4,Bangalore,Delhi,1931,1,Standard,6,8,2,1,DELIVERY_DELAY,5,0.0,1462.75,2.0,This device is subpar. Features don't work as described. Packaging was damaged.,2024-03-20,0.3608831424019044,Bangalore,0.0083
2971,2024-11-26,291,P036,Electronics,2604,1,2604,5,130.2,Chennai,Bangalore,315,0,Standard,4,6,2,0,NO_RETURN,20,0.5263,1420.37,,,,0.2684384976186667,Chennai,0.018
2972,2024-10-16,179,P050,Beauty,924,3,2772,10,277.2,Kolkata,Kolkata,120,0,Express,3,3,0,0,NO_RETURN,13,0.5,2201.75,4.0,"Solid product. Good results, though packaging was average. Would recommend.",2024-10-22,0.2316564972932516,Kolkata,0.0492
2973,2024-09-20,260,P014,Clothing,761,2,1522,30,456.6,Pune,Kolkata,1459,1,Standard,4,4,0,1,SIZE_FIT_ISSUE,9,0.5,2306.5,2.0,Poor garment. Doesn't fit well and material is low quality. Disappointed.,2024-10-01,0.08639714151514283,Pune,0.0081
2974,2024-01-20,300,P069,Clothing,1158,2,2316,25,579.0,Delhi,Bangalore,1518,1,Standard,7,7,0,0,NO_RETURN,1,0.0,2316.0,,,,0.25178858738482063,Delhi,0.0167
2975,2024-09-06,132,P074,Electronics,1699,1,1699,10,169.9,Hyderabad,Mumbai,541,0,Express,3,3,0,0,NO_RETURN,9,0.5,1716.5,5.0,Love this device! Superior quality and arrived well-packaged. Five stars all the way.,2024-09-19,0.13050410030290874,Hyderabad,0.009
2976,2024-04-21,293,P015,Home,1637,2,3274,20,654.8,Mumbai,Delhi,1113,0,Express,3,3,0,0,NO_RETURN,3,0.5,3546.0,4.0,"Decent item. Functional and well-made. Packaging was okay, arrived on time.",2024-05-04,0.06829666128302461,Mumbai,0.0165
2977,2024-10-13,46,P047,Beauty,578,1,578,10,57.8,Ahmedabad,Delhi,771,0,Express,3,3,0,0,NO_RETURN,10,0.4444,1464.33,,,,0.2892442434560585,Ahmedabad,0.0572
2978,2024-11-01,252,P011,Beauty,880,2,1760,25,440.0,Chennai,Bangalore,268,0,Standard,6,6,0,0,NO_RETURN,7,0.3333,1896.83,,,,0.3477680253873913,Chennai,0.0647
2979,2024-10-26,150,P013,Home,2141,1,2141,15,321.15,Chennai,Mumbai,924,0,Standard,5,7,2,0,NO_RETURN,6,0.6,3583.8,,,,0.29161457624438253,Chennai,0.0691
2980,2024-11-15,62,P038,Beauty,265,1,265,15,39.75,Bangalore,Hyderabad,510,0,Express,2,2,0,0,NO_RETURN,13,0.3333,2557.75,,,,0.3608831424019044,Bangalore,0.008
2981,2024-05-02,102,P067,Home,1129,2,2258,5,112.9,Bangalore,Kolkata,1675,1,Express,2,3,1,1,NOT_AS_DESCRIBED,3,0.5,1477.0,1.0,"I bought this item hoping to use it, but I guess I'm just storing garbage now. Beautiful.",2024-05-11,0.1854385974448018,Bangalore,0.15
2982,2024-06-27,192,P054,Electronics,2054,1,2054,15,308.1,Chennai,Hyderabad,486,0,Standard,7,7,0,0,NO_RETURN,6,0.6,1649.6,5.0,Perfect purchase! The device works exactly as advertised. Great value and fast shipping.,2024-07-15,0.24997543343700587,Chennai,0.0594
2983,2024-09-09,64,P056,Electronics,1497,1,1497,20,299.4,Delhi,Kolkata,1192,0,Express,2,2,0,1,NO_LONGER_NEEDED,11,0.2,2915.1,,,,0.07477376002728997,Delhi,0.0209
2984,2024-03-18,157,P048,Electronics,1834,1,1834,25,458.5,Delhi,Mumbai,1238,1,Standard,5,6,1,1,DELIVERY_DELAY,6,0.6,1469.6,3.0,Average device. Works but has some issues with performance. Delivery was fast though.,2024-04-05,0.17098628323836265,Delhi,0.08
2985,2024-12-22,215,P022,Home,1145,2,2290,0,0.0,Bangalore,Kolkata,1482,1,Standard,6,6,0,0,NO_RETURN,22,0.2381,1861.62,4.0,"Reliable item. Good construction, though packaging could be better. Recommend.",2025-01-01,0.08688155676722108,Bangalore,0.0155
2986,2024-12-19,11,P008,Home,1188,1,1188,0,0.0,Pune,Kolkata,1562,1,Express,2,2,0,0,NO_RETURN,14,0.3077,1917.15,5.0,Outstanding quality item. Exceeded expectations and fast delivery. Will buy again.,2024-12-29,0.06144337516384216,Pune,0.0089
2987,2024-09-26,153,P005,Home,803,1,803,0,0.0,Kolkata,Hyderabad,1244,1,Standard,6,6,0,0,NO_RETURN,13,0.4167,1308.42,5.0,This item is perfect for my needs. High quality materials and easy to assemble. Recommend!,2024-10-14,0.21774757825958319,Kolkata,0.005
2988,2024-02-24,19,P075,Home,1207,3,3621,5,181.05,Kolkata,Hyderabad,1046,0,Express,3,4,1,0,NO_RETURN,4,0.3333,3960.33,,,,0.2868561247116964,Kolkata,0.0073
2989,2024-10-19,63,P070,Electronics,6908,1,6908,30,2072.4,Kolkata,Kolkata,141,0,Standard,4,4,0,0,NO_RETURN,14,0.3077,1629.38,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-11-07,0.1257896152501817,Kolkata,0.0653
2990,2024-10-10,28,P027,Electronics,907,2,1814,10,181.4,Pune,Mumbai,133,0,Standard,4,4,0,0,NO_RETURN,15,0.2143,1586.14,,,,0.03,Pune,0.0132
2991,2024-11-09,186,P049,Electronics,1372,1,1372,20,274.4,Bangalore,Delhi,1666,1,Standard,6,7,1,1,NO_LONGER_NEEDED,9,0.25,2232.12,2.0,Poor quality device. Doesn't meet expectations. Delivery was slow.,2024-11-18,0.058652318548987184,Bangalore,0.0631
2992,2024-01-13,59,P078,Clothing,891,3,2673,15,400.95,Delhi,Bangalore,1843,1,Standard,6,6,0,1,SIZE_FIT_ISSUE,2,0.0,5784.0,1.0,Awful fit and quality. Arrived damaged and wrong size. Never buying again.,2024-01-20,0.03,Delhi,0.0558
2993,2024-02-21,120,P064,Electronics,1791,2,3582,20,716.4,Hyderabad,Delhi,1247,1,Standard,4,5,1,1,NO_LONGER_NEEDED,2,0.0,448.0,2.0,This device is subpar. Features don't work as described. Packaging was damaged.,2024-03-10,0.15884906971267054,Hyderabad,0.0356
2994,2024-02-02,122,P016,Home,775,2,1550,0,0.0,Kolkata,Delhi,1292,1,Standard,6,7,1,0,NO_RETURN,1,0.0,1550.0,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-02-12,0.052796909358833084,Kolkata,0.005
2995,2024-04-08,270,P041,Electronics,1258,1,1258,30,377.4,Hyderabad,Bangalore,436,0,Express,3,3,0,0,NO_RETURN,3,0.0,1970.5,,,,0.03917882235023216,Hyderabad,0.0525
2996,2024-02-11,285,P055,Beauty,1667,3,5001,0,0.0,Kolkata,Kolkata,72,0,Express,4,4,0,0,NO_RETURN,2,0.0,942.0,4.0,"Solid product. Good results, though packaging was average. Would recommend.",2024-02-14,0.06456948021396298,Kolkata,0.0434
2997,2024-11-29,257,P068,Beauty,333,1,333,0,0.0,Chennai,Hyderabad,510,0,Standard,4,5,1,0,NO_RETURN,19,0.3333,1540.72,5.0,Outstanding results with this product. Quality is excellent and worth every penny. Five stars!,2024-12-18,0.15822423375880823,Chennai,0.0287
2998,2024-06-18,114,P002,Clothing,1146,2,2292,10,229.2,Bangalore,Delhi,1589,1,Standard,4,9,5,0,NO_RETURN,4,0.3333,2266.67,,,,0.3855287173014694,Bangalore,0.0089
2999,2024-09-20,12,P031,Clothing,499,1,499,15,74.85,Pune,Mumbai,130,0,Express,4,4,0,0,NO_RETURN,16,0.4,1923.87,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-10-03,0.05383153251198716,Pune,0.0332
3000,2024-07-06,196,P056,Electronics,1517,1,1517,15,227.55,Chennai,Delhi,2009,1,Express,4,8,4,0,NO_RETURN,8,0.4286,2404.71,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-07-17,0.07864937856114189,Chennai,0.0209
3001,2024-05-22,147,P049,Electronics,1427,1,1427,0,0.0,Kolkata,Bangalore,1459,1,Standard,5,7,2,0,NO_RETURN,4,0.0,3105.0,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-06-08,0.03,Kolkata,0.0631
3002,2024-05-13,110,P011,Beauty,909,1,909,15,136.35,Bangalore,Hyderabad,515,0,Standard,7,7,0,1,QUALITY_DEFECT,4,0.6667,1805.33,,,,0.14341402544329296,Bangalore,0.0647
3003,2024-08-06,31,P042,Home,1363,2,2726,15,408.9,Ahmedabad,Mumbai,448,0,Express,3,3,0,0,NO_RETURN,13,0.3333,1997.08,,,,0.09584901812873951,Ahmedabad,0.037
3004,2024-01-09,203,P044,Electronics,1079,3,3237,40,1294.8,Hyderabad,Mumbai,541,0,Express,2,2,0,1,NOT_AS_DESCRIBED,2,1.0,3292.0,,,,0.20526855148800066,Hyderabad,0.0829
3005,2024-07-13,93,P065,Beauty,388,1,388,0,0.0,Hyderabad,Hyderabad,10,0,Express,4,4,0,0,NO_RETURN,5,0.25,1688.75,5.0,Perfect product for my needs. Gentle on skin and effective. Fast delivery and great packaging.,2024-07-20,0.11489817836304143,Hyderabad,0.005
3006,2024-10-14,231,P064,Electronics,1742,1,1742,10,174.2,Kolkata,Kolkata,118,0,Express,3,3,0,0,NO_RETURN,13,0.1667,2179.92,4.0,"Reliable device. Good performance, though not exceptional. Worth the price.",2024-10-30,0.05887486791946998,Kolkata,0.0356
3007,2024-10-31,5,P039,Clothing,974,2,1948,5,97.4,Mumbai,Mumbai,20,0,Express,2,2,0,0,NO_RETURN,17,0.5,1800.19,4.0,Solid garment. Fits well and arrived quickly. Minor complaints but overall good.,2024-11-07,0.12714491085778856,Mumbai,0.0554
3008,2024-04-20,262,P014,Clothing,740,3,2220,15,333.0,Chennai,Kolkata,1344,1,Standard,7,8,1,1,DELIVERY_DELAY,5,0.5,1669.25,1.0,Awful fit and quality. Arrived damaged and wrong size. Never buying again.,2024-05-03,0.4,Chennai,0.0081
3009,2024-08-23,291,P060,Clothing,952,2,1904,15,285.6,Chennai,Bangalore,273,0,Express,4,4,0,1,SIZE_FIT_ISSUE,14,0.5385,1373.92,3.0,So-so garment. Fits well but color fades. Arrived quickly though.,2024-09-07,0.2684384976186667,Chennai,0.0212
3010,2024-11-17,261,P005,Home,784,1,784,20,156.8,Bangalore,Kolkata,1526,1,Express,3,3,0,0,NO_RETURN,14,0.1538,1925.08,5.0,Excellent item! Sturdy construction and looks great in my home. Very satisfied with the purchase.,2024-12-06,0.08786198478883243,Bangalore,0.005
3011,2024-11-01,226,P047,Beauty,566,2,1132,5,56.6,Delhi,Kolkata,1428,1,Express,4,4,0,0,NO_RETURN,14,0.1538,2426.23,,,,0.06104357216706066,Delhi,0.0572
3012,2024-10-17,209,P057,Clothing,736,1,736,15,110.4,Kolkata,Delhi,1161,0,Express,2,2,0,1,SIZE_FIT_ISSUE,16,0.6667,1820.13,1.0,"One wash and this garment fits my cat instead of me. Excellent quality control, guys.",2024-10-27,0.3222701130497804,Kolkata,0.005
3013,2024-03-09,222,P058,Electronics,956,1,956,30,286.8,Delhi,Hyderabad,1069,0,Standard,4,5,1,0,NO_RETURN,4,0.3333,3655.0,4.0,"Good device overall. Works well but battery could be better. Still, good value for money.",2024-03-11,0.08960233334938981,Delhi,0.005
3014,2024-11-09,250,P078,Clothing,895,1,895,15,134.25,Ahmedabad,Bangalore,1119,0,Express,3,3,0,0,NO_RETURN,15,0.5714,1507.0,3.0,This garment is mediocre. Comfortable but sizing runs small. Mixed reviews.,2024-11-17,0.344881825094307,Ahmedabad,0.0558
3015,2024-12-30,89,P032,Beauty,260,2,520,0,0.0,Mumbai,Delhi,1105,0,Express,3,7,4,0,NO_RETURN,15,0.1429,1840.5,4.0,Nice product! Effective and arrived quickly. Minor issues with texture.,2025-01-12,0.1893256236277887,Mumbai,0.0325
3016,2024-12-17,80,P036,Electronics,2718,1,2718,10,271.8,Mumbai,Hyderabad,710,0,Standard,7,7,0,0,NO_RETURN,20,0.4211,2889.84,5.0,This device exceeded my expectations. Fast delivery and excellent build quality. Worth every penny!,2024-12-31,0.17017780409348296,Mumbai,0.018
3017,2024-12-10,150,P007,Electronics,5387,1,5387,10,538.7,Chennai,Delhi,1925,1,Express,2,2,0,0,NO_RETURN,11,0.6,2422.1,,,,0.29161457624438253,Chennai,0.005
3018,2024-10-23,225,P051,Home,809,1,809,20,161.8,Kolkata,Bangalore,1770,1,Standard,6,6,0,1,NOT_AS_DESCRIBED,11,0.1,1948.1,,,,0.22201901405614574,Kolkata,0.0155
3019,2024-05-24,141,P054,Electronics,2070,2,4140,0,0.0,Ahmedabad,Hyderabad,811,0,Standard,4,4,0,0,NO_RETURN,4,0.3333,1068.33,4.0,This device is decent. Good features but packaging was average. Would recommend with reservations.,2024-06-08,0.30412001909731096,Ahmedabad,0.0594
3020,2024-02-24,110,P059,Beauty,628,3,1884,15,282.6,Bangalore,Mumbai,896,0,Standard,5,5,0,0,NO_RETURN,3,1.0,1766.0,5.0,"Love this product! Effective, pleasant scent, and arrived quickly. Will repurchase.",2024-03-11,0.14341402544329296,Bangalore,0.017
3021,2024-09-15,49,P069,Clothing,1173,1,1173,0,0.0,Hyderabad,Mumbai,673,0,Standard,6,7,1,0,NO_RETURN,14,0.3077,2952.85,5.0,Fits perfectly and the material is high quality. Comfortable to wear all day. Highly recommend!,2024-10-04,0.18841806299655586,Hyderabad,0.0167
3022,2024-05-25,203,P006,Electronics,704,1,704,10,70.4,Hyderabad,Kolkata,1169,0,Standard,6,6,0,0,NO_RETURN,7,0.6667,1923.33,4.0,This device is decent. Good features but packaging was average. Would recommend with reservations.,2024-05-28,0.20526855148800066,Hyderabad,0.0343
3023,2024-09-30,256,P002,Clothing,1211,1,1211,25,302.75,Bangalore,Mumbai,923,0,Standard,7,7,0,0,NO_RETURN,10,0.3333,2180.0,5.0,"Absolutely love this garment. Stylish, comfortable, and exactly as described. Will order more.",2024-10-17,0.08927099377686146,Bangalore,0.0089
3024,2024-05-05,289,P014,Clothing,803,1,803,15,120.45,Ahmedabad,Delhi,832,0,Standard,6,6,0,1,SIZE_FIT_ISSUE,10,0.3333,2153.22,1.0,Complete failure. garment falls apart. Horrible purchase experience.,2024-05-10,0.26644173471656163,Ahmedabad,0.0081
3025,2024-10-07,148,P043,Electronics,937,1,937,5,46.85,Hyderabad,Delhi,1265,1,Express,2,6,4,0,NO_RETURN,16,0.4,1533.27,4.0,This device is decent. Good features but packaging was average. Would recommend with reservations.,2024-10-24,0.1658790896168005,Hyderabad,0.0134
