order_id,shipping_mode,expected_delivery_days,actual_delivery_days,delivery_delay,distance_km,is_remote_area
ORD6130,Standard,5,5,0,850,0
ORD6131,Standard,5,6,1,1338,0
ORD6132,Express,2,2,0,879,0
ORD6133,Standard,5,5,0,2317,1
ORD6134,Express,2,2,0,993,0
ORD6135,Express,2,2,0,700,0
ORD6136,Express,2,2,0,1832,1
ORD6137,Standard,5,8,3,2230,1
ORD6138,Express,2,2,0,2100,1
ORD6139,Standard,5,9,4,1985,1
ORD6140,Express,2,2,0,2325,1
ORD6141,Express,2,2,0,575,0
ORD6142,Express,2,2,0,386,0
ORD6143,Standard,5,5,0,112,0
ORD6144,Express,2,3,1,1506,1
ORD6145,Express,2,2,0,1939,1
ORD6146,Express,2,2,0,446,0
ORD6147,Standard,5,5,0,980,0
ORD6148,Express,2,2,0,724,0
ORD6149,Standard,5,5,0,427,0
ORD6150,Express,2,2,0,976,0
ORD6151,Express,2,2,0,2309,1
ORD6152,Standard,5,5,0,2000,1
ORD6153,Standard,5,6,1,523,0
ORD6154,Standard,5,5,0,1919,1
ORD6155,Standard,5,5,0,2061,1
ORD6156,Standard,5,5,0,928,0
ORD6157,Express,2,4,2,2330,1
ORD6158,Standard,5,5,0,531,0
ORD6159,Express,2,3,1,2325,1
ORD6160,Express,2,2,0,1097,0
ORD6161,Express,2,2,0,1733,1
ORD6162,Standard,5,5,0,65,0
ORD6163,Standard,5,5,0,713,0
ORD6164,Standard,5,5,0,791,0
ORD6165,Standard,5,5,0,545,0
ORD6166,Express,2,2,0,2250,1
ORD6167,Express,2,2,0,1120,0
ORD6168,Standard,5,5,0,859,0
ORD6169,Express,2,2,0,2451,1
ORD6170,Standard,5,5,0,200,0
ORD6171,Express,2,2,0,182,0
ORD6172,Standard,5,5,0,437,0
ORD6173,Express,2,2,0,892,0
ORD6174,Express,2,3,1,2418,1
ORD6175,Standard,5,7,2,2183,1
ORD6176,Standard,5,5,0,680,0
ORD6177,Standard,5,5,0,1642,1
ORD6178,Standard,5,5,0,1990,1
ORD6179,Standard,5,5,0,1591,1
ORD6180,Standard,5,6,1,1732,1
ORD6181,Express,2,2,0,2395,1
ORD6182,Standard,5,6,1,2096,1
ORD6183,Standard,5,7,2,1729,1
ORD6184,Standard,5,5,0,2052,1
ORD6185,Express,2,4,2,2000,1
ORD6186,Express,2,2,0,2339,1
ORD6187,Express,2,2,0,1102,0
ORD6188,Express,2,2,0,951,0
ORD6189,Express,2,2,0,783,0
ORD6190,Standard,5,6,1,871,0
ORD6191,Standard,5,5,0,1538,1
ORD6192,Standard,5,6,1,385,0
ORD6193,Express,2,2,0,2203,1
ORD6194,Standard,5,6,1,864,0
ORD6195,Standard,5,6,1,355,0
ORD6196,Express,2,2,0,448,0
ORD6197,Express,2,2,0,125,0
ORD6198,Standard,5,5,0,1453,0
ORD6199,Standard,5,5,0,1612,1
ORD6200,Standard,5,6,1,1635,1
ORD6201,Standard,5,5,0,234,0
ORD6202,Standard,5,5,0,1820,1
ORD6203,Standard,5,7,2,1540,1
ORD6204,Express,2,2,0,698,0
ORD6205,Express,2,2,0,474,0
ORD6206,Express,2,2,0,1868,1
ORD6207,Express,2,2,0,79,0
ORD6208,Express,2,2,0,442,0
ORD6209,Express,2,3,1,892,0
ORD6210,Express,2,2,0,68,0
ORD6211,Express,2,2,0,1714,1
ORD6212,Express,2,2,0,307,0
ORD6213,Express,2,2,0,871,0
ORD6214,Express,2,2,0,2471,1
ORD6215,Express,2,2,0,1162,0
ORD6216,Express,2,2,0,872,0
ORD6217,Express,2,2,0,1486,0
ORD6218,Express,2,2,0,2172,1
ORD6219,Express,2,2,0,2439,1
ORD6220,Standard,5,5,0,1478,0
ORD6221,Standard,5,6,1,1176,0
ORD6222,Standard,5,5,0,581,0
ORD6223,Standard,5,5,0,72,0
ORD6224,Express,2,3,1,1339,0
ORD6225,Express,2,2,0,1413,0
ORD6226,Express,2,3,1,1195,0
ORD6227,Standard,5,6,1,1584,1
ORD6228,Express,2,4,2,2427,1
ORD6229,Express,2,3,1,1290,0
ORD6230,Express,2,2,0,169,0
ORD6231,Standard,5,6,1,1175,0
ORD6232,Express,2,2,0,170,0
ORD6233,Express,2,4,2,2165,1
ORD6234,Express,2,2,0,893,0
ORD6235,Express,2,3,1,1201,0
ORD6236,Express,2,4,2,1818,1
ORD6237,Standard,5,6,1,2386,1
ORD6238,Express,2,3,1,2485,1
ORD6239,Standard,5,6,1,268,0
ORD6240,Express,2,2,0,1836,1
ORD6241,Express,2,2,0,520,0
ORD6242,Express,2,3,1,1998,1
ORD6243,Standard,5,5,0,1016,0
ORD6244,Standard,5,5,0,1129,0
ORD6245,Express,2,2,0,1154,0
ORD6246,Standard,5,6,1,1448,0
ORD6247,Standard,5,6,1,1728,1
ORD6248,Express,2,2,0,1418,0
ORD6249,Express,2,2,0,398,0
ORD6250,Standard,5,7,2,705,0
ORD6251,Express,2,2,0,438,0
ORD6252,Standard,5,5,0,818,0
ORD6253,Express,2,3,1,469,0
ORD6254,Express,2,3,1,1734,1
ORD6255,Express,2,2,0,2118,1
ORD6256,Express,2,4,2,1538,1
ORD6257,Express,2,2,0,196,0
ORD6258,Express,2,4,2,1857,1
ORD6259,Express,2,2,0,2169,1
ORD6260,Standard,5,5,0,1822,1
ORD6261,Express,2,2,0,79,0
ORD6262,Standard,5,5,0,2012,1
ORD6263,Standard,5,5,0,824,0
ORD6264,Express,2,3,1,1099,0
ORD6265,Express,2,2,0,2176,1
ORD6266,Express,2,2,0,1119,0
ORD6267,Express,2,3,1,2456,1
ORD6268,Standard,5,7,2,1938,1
ORD6269,Standard,5,6,1,1451,0
ORD6270,Standard,5,5,0,1531,1
ORD6271,Standard,5,5,0,2499,1
ORD6272,Standard,5,6,1,946,0
ORD6273,Express,2,2,0,1494,0
ORD6274,Standard,5,6,1,1852,1
ORD6275,Express,2,2,0,1177,0
ORD6276,Express,2,4,2,903,0
ORD6277,Standard,5,5,0,1513,1
ORD6278,Express,2,2,0,574,0
ORD6279,Standard,5,5,0,209,0
ORD6280,Standard,5,6,1,277,0
ORD6281,Standard,5,6,1,2370,1
ORD6282,Express,2,2,0,2223,1
ORD6283,Express,2,2,0,1866,1
ORD6284,Express,2,2,0,887,0
ORD6285,Standard,5,5,0,1159,0
ORD6286,Express,2,2,0,1019,0
ORD6287,Standard,5,5,0,2244,1
ORD6288,Standard,5,6,1,1838,1
ORD6289,Express,2,2,0,453,0
ORD6290,Express,2,2,0,1765,1
ORD6291,Standard,5,5,0,1428,0
ORD6292,Standard,5,5,0,269,0
ORD6293,Express,2,2,0,1394,0
ORD6294,Express,2,2,0,1637,1
ORD6295,Express,2,3,1,2149,1
ORD6296,Standard,5,5,0,1382,0
ORD6297,Standard,5,5,0,1095,0
ORD6298,Standard,5,6,1,1022,0
ORD6299,Express,2,3,1,2489,1
ORD6300,Standard,5,6,1,1558,1
ORD6301,Standard,5,6,1,303,0
ORD6302,Standard,5,5,0,1879,1
ORD6303,Express,2,2,0,1901,1
ORD6304,Express,2,2,0,2402,1
ORD6305,Standard,5,5,0,566,0
ORD6306,Express,2,2,0,2453,1
ORD6307,Express,2,2,0,207,0
ORD6308,Express,2,3,1,1541,1
ORD6309,Express,2,3,1,1941,1
ORD6310,Express,2,3,1,593,0
ORD6311,Express,2,5,3,2051,1
ORD6312,Standard,5,5,0,1457,0
ORD6313,Express,2,3,1,1879,1
ORD6314,Express,2,2,0,557,0
ORD6315,Standard,5,5,0,2027,1
ORD6316,Express,2,3,1,1556,1
ORD6317,Standard,5,5,0,1181,0
ORD6318,Express,2,2,0,1208,0
ORD6319,Standard,5,6,1,1236,0
ORD6320,Express,2,2,0,1832,1
ORD6321,Standard,5,5,0,883,0
ORD6322,Express,2,6,4,1748,1
ORD6323,Express,2,2,0,81,0
ORD6324,Standard,5,5,0,2109,1
ORD6325,Standard,5,5,0,375,0
ORD6326,Express,2,2,0,2340,1
ORD6327,Express,2,2,0,2438,1
ORD6328,Standard,5,5,0,330,0
ORD6329,Express,2,3,1,150,0
ORD6330,Express,2,2,0,2310,1
ORD6331,Standard,5,5,0,1563,1
ORD6332,Standard,5,7,2,1712,1
ORD6333,Standard,5,6,1,939,0
ORD6334,Express,2,2,0,2456,1
ORD6335,Express,2,2,0,2174,1
ORD6336,Standard,5,6,1,2213,1
ORD6337,Standard,5,5,0,1738,1
ORD6338,Standard,5,7,2,1168,0
ORD6339,Standard,5,5,0,2276,1
ORD6340,Standard,5,7,2,1707,1
ORD6341,Standard,5,6,1,1741,1
ORD6342,Standard,5,5,0,731,0
ORD6343,Express,2,2,0,1031,0
ORD6344,Standard,5,7,2,2301,1
ORD6345,Standard,5,6,1,1324,0
ORD6346,Express,2,2,0,939,0
ORD6347,Express,2,2,0,1071,0
ORD6348,Express,2,2,0,1323,0
ORD6349,Express,2,2,0,91,0
ORD6350,Standard,5,5,0,2325,1
ORD6351,Express,2,3,1,1649,1
ORD6352,Standard,5,7,2,2252,1
ORD6353,Standard,5,5,0,1140,0
ORD6354,Standard,5,5,0,264,0
ORD6355,Express,2,2,0,268,0
ORD6356,Standard,5,6,1,884,0
ORD6357,Express,2,2,0,2080,1
ORD6358,Express,2,2,0,1392,0
ORD6359,Express,2,2,0,1685,1
ORD6360,Express,2,4,2,2107,1
ORD6361,Standard,5,5,0,589,0
ORD6362,Express,2,3,1,1788,1
ORD6363,Express,2,3,1,929,0
ORD6364,Express,2,3,1,199,0
ORD6365,Express,2,3,1,1504,1
ORD6366,Standard,5,5,0,1245,0
ORD6367,Express,2,2,0,1864,1
ORD6368,Standard,5,5,0,1072,0
ORD6369,Standard,5,6,1,2391,1
ORD6370,Standard,5,6,1,1443,0
ORD6371,Express,2,2,0,253,0
ORD6372,Standard,5,5,0,810,0
ORD6373,Express,2,2,0,1783,1
ORD6374,Express,2,3,1,2470,1
ORD6375,Standard,5,5,0,898,0
ORD6376,Express,2,2,0,216,0
ORD6377,Standard,5,5,0,2061,1
ORD6378,Express,2,2,0,1481,0
ORD6379,Express,2,2,0,1532,1
ORD6380,Standard,5,7,2,1987,1
ORD6381,Standard,5,5,0,513,0
ORD6382,Standard,5,5,0,233,0
ORD6383,Express,2,2,0,555,0
ORD6384,Standard,5,5,0,495,0
ORD6385,Express,2,2,0,1439,0
ORD6386,Standard,5,5,0,1207,0
ORD6387,Standard,5,6,1,1210,0
ORD6388,Standard,5,5,0,785,0
ORD6389,Express,2,2,0,227,0
ORD6390,Standard,5,5,0,1745,1
ORD6391,Standard,5,6,1,1764,1
ORD6392,Standard,5,5,0,1774,1
ORD6393,Standard,5,6,1,1709,1
ORD6394,Express,2,2,0,511,0
ORD6395,Express,2,2,0,220,0
ORD6396,Express,2,2,0,361,0
ORD6397,Standard,5,5,0,1619,1
ORD6398,Standard,5,5,0,788,0
ORD6399,Standard,5,6,1,997,0
ORD6400,Express,2,2,0,385,0
ORD6401,Express,2,2,0,279,0
ORD6402,Standard,5,5,0,645,0
ORD6403,Standard,5,5,0,181,0
ORD6404,Express,2,3,1,1738,1
ORD6405,Express,2,2,0,502,0
ORD6406,Standard,5,6,1,1297,0
ORD6407,Express,2,2,0,2279,1
ORD6408,Standard,5,5,0,956,0
ORD6409,Express,2,2,0,881,0
ORD6410,Express,2,2,0,1558,1
ORD6411,Standard,5,5,0,61,0
ORD6412,Standard,5,8,3,1711,1
ORD6413,Express,2,2,0,1888,1
ORD6414,Express,2,2,0,1855,1
ORD6415,Standard,5,7,2,2310,1
ORD6416,Express,2,2,0,429,0
ORD6417,Express,2,4,2,2217,1
ORD6418,Express,2,3,1,436,0
ORD6419,Standard,5,5,0,175,0
ORD6420,Express,2,2,0,1537,1
ORD6421,Express,2,2,0,2295,1
ORD6422,Standard,5,6,1,1589,1
ORD6423,Express,2,2,0,1278,0
ORD6424,Express,2,2,0,661,0
ORD6425,Standard,5,8,3,1559,1
ORD6426,Express,2,2,0,1560,1
ORD6427,Express,2,2,0,1792,1
ORD6428,Standard,5,5,0,2429,1
ORD6429,Standard,5,5,0,577,0
ORD6430,Express,2,2,0,315,0
ORD6431,Standard,5,6,1,158,0
ORD6432,Standard,5,5,0,2456,1
ORD6433,Standard,5,5,0,2326,1
ORD6434,Express,2,3,1,1713,1
ORD6435,Express,2,2,0,2195,1
ORD6436,Standard,5,5,0,396,0
ORD6437,Standard,5,6,1,461,0
ORD6438,Express,2,2,0,1303,0
ORD6439,Standard,5,5,0,1352,0
ORD6440,Standard,5,6,1,2478,1
ORD6441,Express,2,2,0,542,0
ORD6442,Standard,5,7,2,2380,1
ORD6443,Express,2,2,0,2223,1
ORD6444,Express,2,2,0,233,0
ORD6445,Express,2,2,0,2200,1
ORD6446,Express,2,2,0,2267,1
ORD6447,Express,2,2,0,1123,0
ORD6448,Express,2,2,0,1027,0
ORD6449,Express,2,2,0,2303,1
ORD6450,Express,2,2,0,1633,1
ORD6451,Standard,5,5,0,776,0
ORD6452,Standard,5,5,0,302,0
ORD6453,Standard,5,5,0,659,0
ORD6454,Standard,5,7,2,2378,1
ORD6455,Standard,5,5,0,203,0
ORD6456,Express,2,3,1,2330,1
ORD6457,Express,2,2,0,2222,1
ORD6458,Standard,5,5,0,1014,0
ORD6459,Express,2,2,0,753,0
ORD6460,Express,2,3,1,2298,1
ORD6461,Standard,5,5,0,515,0
ORD6462,Standard,5,5,0,1239,0
ORD6463,Standard,5,5,0,2387,1
ORD6464,Standard,5,5,0,388,0
ORD6465,Express,2,2,0,1424,0
ORD6466,Express,2,3,1,1849,1
ORD6467,Express,2,4,2,2025,1
ORD6468,Express,2,3,1,2354,1
ORD6469,Express,2,3,1,917,0
ORD6470,Express,2,2,0,1064,0
ORD6471,Standard,5,5,0,1403,0
ORD6472,Standard,5,6,1,1931,1
ORD6473,Standard,5,6,1,1608,1
ORD6474,Express,2,2,0,1760,1
ORD6475,Standard,5,6,1,1716,1
ORD6476,Express,2,3,1,1379,0
ORD6477,Express,2,2,0,1139,0
ORD6478,Standard,5,6,1,114,0
ORD6479,Express,2,2,0,1116,0
ORD6480,Standard,5,5,0,519,0
ORD6481,Standard,5,5,0,2118,1
ORD6482,Express,2,2,0,515,0
ORD6483,Standard,5,7,2,1564,1
ORD6484,Standard,5,6,1,462,0
ORD6485,Standard,5,6,1,1277,0
ORD6486,Standard,5,9,4,1737,1
ORD6487,Standard,5,5,0,1286,0
ORD6488,Express,2,2,0,1754,1
ORD6489,Standard,5,5,0,994,0
ORD6490,Standard,5,5,0,640,0
ORD6491,Standard,5,6,1,2057,1
ORD6492,Standard,5,5,0,1258,0
ORD6493,Express,2,3,1,1984,1
ORD6494,Express,2,3,1,257,0
ORD6495,Standard,5,5,0,260,0
ORD6496,Express,2,2,0,827,0
ORD6497,Standard,5,5,0,776,0
ORD6498,Standard,5,6,1,2047,1
ORD6499,Express,2,2,0,1836,1
ORD6500,Standard,5,5,0,835,0
ORD6501,Express,2,2,0,1523,1
ORD6502,Express,2,2,0,2496,1
ORD6503,Express,2,2,0,1358,0
ORD6504,Standard,5,6,1,1578,1
ORD6505,Standard,5,7,2,1398,0
ORD6506,Standard,5,6,1,2445,1
ORD6507,Standard,5,7,2,2386,1
ORD6508,Standard,5,6,1,1238,0
ORD6509,Standard,5,5,0,2152,1
ORD6510,Express,2,3,1,2414,1
ORD6511,Express,2,3,1,739,0
ORD6512,Standard,5,6,1,714,0
ORD6513,Express,2,2,0,1286,0
ORD6514,Express,2,2,0,1308,0
ORD6515,Express,2,5,3,1701,1
ORD6516,Standard,5,7,2,2271,1
ORD6517,Standard,5,5,0,1629,1
ORD6518,Standard,5,7,2,1755,1
ORD6519,Standard,5,5,0,1333,0
ORD6520,Standard,5,5,0,439,0
ORD6521,Standard,5,6,1,941,0
ORD6522,Express,2,2,0,799,0
ORD6523,Standard,5,5,0,654,0
ORD6524,Standard,5,6,1,1659,1
ORD6525,Standard,5,5,0,697,0
ORD6526,Express,2,2,0,700,0
ORD6527,Express,2,2,0,1626,1
ORD6528,Express,2,2,0,1797,1
ORD6529,Standard,5,6,1,2258,1
ORD6530,Standard,5,6,1,357,0
ORD6531,Express,2,2,0,262,0
ORD6532,Standard,5,5,0,126,0
ORD6533,Express,2,2,0,642,0
ORD6534,Standard,5,7,2,1820,1
ORD6535,Standard,5,5,0,2481,1
ORD6536,Standard,5,5,0,2429,1
ORD6537,Standard,5,7,2,2325,1
ORD6538,Standard,5,6,1,1611,1
ORD6539,Standard,5,5,0,1931,1
ORD6540,Standard,5,7,2,2008,1
ORD6541,Standard,5,5,0,1001,0
ORD6542,Standard,5,6,1,373,0
ORD6543,Standard,5,5,0,339,0
ORD6544,Standard,5,6,1,381,0
ORD6545,Express,2,2,0,1965,1
ORD6546,Express,2,3,1,63,0
ORD6547,Express,2,2,0,2369,1
ORD6548,Express,2,3,1,860,0
ORD6549,Express,2,3,1,1748,1
ORD6550,Express,2,2,0,348,0
ORD6551,Express,2,2,0,1520,1
ORD6552,Express,2,2,0,462,0
ORD6553,Express,2,2,0,325,0
ORD6554,Express,2,2,0,902,0
ORD6555,Standard,5,5,0,156,0
ORD6556,Express,2,3,1,489,0
ORD6557,Express,2,2,0,1506,1
ORD6558,Standard,5,5,0,1081,0
ORD6559,Express,2,3,1,600,0
ORD6560,Express,2,2,0,211,0
ORD6561,Standard,5,5,0,936,0
ORD6562,Standard,5,6,1,2163,1
ORD6563,Standard,5,5,0,1497,0
ORD6564,Express,2,2,0,1361,0
ORD6565,Standard,5,6,1,1857,1
ORD6566,Standard,5,5,0,2089,1
ORD6567,Standard,5,5,0,1302,0
ORD6568,Standard,5,5,0,116,0
ORD6569,Standard,5,5,0,1036,0
ORD6570,Express,2,2,0,2431,1
ORD6571,Standard,5,6,1,1012,0
ORD6572,Standard,5,5,0,1047,0
ORD6573,Express,2,2,0,429,0
ORD6574,Standard,5,5,0,2101,1
ORD6575,Standard,5,6,1,1883,1
ORD6576,Express,2,2,0,2232,1
ORD6577,Standard,5,5,0,313,0
ORD6578,Standard,5,6,1,134,0
ORD6579,Express,2,3,1,1097,0
ORD6580,Standard,5,7,2,477,0
ORD6581,Express,2,2,0,1668,1
ORD6582,Standard,5,6,1,1010,0
ORD6583,Express,2,2,0,595,0
ORD6584,Standard,5,5,0,1000,0
ORD6585,Express,2,2,0,584,0
ORD6586,Standard,5,7,2,2191,1
ORD6587,Express,2,3,1,2318,1
ORD6588,Express,2,2,0,2000,1
ORD6589,Standard,5,5,0,2098,1
ORD6590,Standard,5,6,1,922,0
ORD6591,Standard,5,5,0,1919,1
ORD6592,Express,2,5,3,2125,1
ORD6593,Standard,5,7,2,2454,1
ORD6594,Standard,5,6,1,1918,1
ORD6595,Standard,5,5,0,2255,1
ORD6596,Express,2,3,1,2420,1
ORD6597,Standard,5,5,0,1065,0
ORD6598,Express,2,2,0,1356,0
ORD6599,Standard,5,6,1,2259,1
ORD6600,Express,2,2,0,624,0
ORD6601,Standard,5,5,0,1014,0
ORD6602,Express,2,2,0,1080,0
ORD6603,Express,2,2,0,1772,1
ORD6604,Standard,5,7,2,1967,1
ORD6605,Standard,5,5,0,1928,1
ORD6606,Standard,5,5,0,1468,0
ORD6607,Express,2,2,0,947,0
ORD6608,Standard,5,5,0,1893,1
ORD6609,Express,2,3,1,1917,1
ORD6610,Standard,5,5,0,604,0
ORD6611,Standard,5,5,0,1915,1
ORD6612,Standard,5,5,0,1185,0
ORD6613,Express,2,2,0,328,0
ORD6614,Express,2,2,0,482,0
ORD6615,Express,2,2,0,2251,1
ORD6616,Standard,5,5,0,1322,0
ORD6617,Standard,5,5,0,2187,1
ORD6618,Express,2,2,0,566,0
ORD6619,Standard,5,6,1,1109,0
ORD6620,Standard,5,5,0,520,0
ORD6621,Express,2,2,0,1959,1
ORD6622,Standard,5,5,0,1386,0
ORD6623,Express,2,3,1,1253,0
ORD6624,Standard,5,5,0,601,0
ORD6625,Express,2,2,0,2221,1
ORD6626,Express,2,3,1,295,0
ORD6627,Express,2,2,0,982,0
ORD6628,Express,2,3,1,2486,1
ORD6629,Standard,5,5,0,1119,0
ORD6630,Express,2,3,1,1963,1
ORD6631,Standard,5,7,2,292,0
ORD6632,Standard,5,5,0,392,0
ORD6633,Express,2,4,2,1572,1
ORD6634,Standard,5,6,1,1994,1
ORD6635,Standard,5,5,0,683,0
ORD6636,Express,2,2,0,1262,0
ORD6637,Standard,5,7,2,1606,1
ORD6638,Standard,5,5,0,555,0
ORD6639,Standard,5,6,1,515,0
ORD6640,Standard,5,5,0,163,0
ORD6641,Standard,5,5,0,1696,1
ORD6642,Standard,5,5,0,1526,1
ORD6643,Express,2,2,0,1134,0
ORD6644,Standard,5,5,0,1547,1
ORD6645,Standard,5,7,2,1344,0
ORD6646,Express,2,2,0,495,0
ORD6647,Express,2,3,1,1156,0
ORD6648,Standard,5,5,0,2237,1
ORD6649,Standard,5,5,0,1846,1
ORD6650,Standard,5,5,0,1694,1
ORD6651,Express,2,2,0,295,0
ORD6652,Express,2,2,0,178,0
ORD6653,Standard,5,5,0,1472,0
ORD6654,Express,2,2,0,2143,1
ORD6655,Standard,5,5,0,2130,1
ORD6656,Express,2,2,0,1344,0
ORD6657,Express,2,2,0,917,0
ORD6658,Express,2,2,0,790,0
ORD6659,Express,2,2,0,2051,1
ORD6660,Express,2,2,0,2455,1
ORD6661,Express,2,3,1,266,0
ORD6662,Standard,5,5,0,1648,1
ORD6663,Express,2,2,0,1545,1
ORD6664,Standard,5,6,1,2353,1
ORD6665,Express,2,2,0,134,0
ORD6666,Standard,5,5,0,1091,0
ORD6667,Express,2,2,0,861,0
ORD6668,Express,2,2,0,297,0
ORD6669,Standard,5,5,0,1085,0
ORD6670,Standard,5,7,2,1676,1
ORD6671,Standard,5,5,0,2003,1
ORD6672,Express,2,2,0,282,0
ORD6673,Standard,5,6,1,2444,1
ORD6674,Express,2,2,0,1145,0
ORD6675,Express,2,2,0,686,0
ORD6676,Standard,5,5,0,2095,1
ORD6677,Express,2,2,0,1125,0
ORD6678,Express,2,3,1,1500,0
ORD6679,Standard,5,5,0,1887,1
ORD6680,Express,2,2,0,638,0
ORD6681,Standard,5,5,0,593,0
ORD6682,Standard,5,6,1,711,0
ORD6683,Express,2,3,1,1637,1
ORD6684,Standard,5,5,0,1183,0
ORD6685,Express,2,2,0,1427,0
ORD6686,Standard,5,6,1,2312,1
ORD6687,Standard,5,5,0,606,0
ORD6688,Standard,5,5,0,205,0
ORD6689,Express,2,4,2,2457,1
ORD6690,Express,2,3,1,2058,1
ORD6691,Standard,5,6,1,910,0
ORD6692,Express,2,3,1,842,0
ORD6693,Express,2,3,1,2180,1
ORD6694,Standard,5,7,2,376,0
ORD6695,Standard,5,5,0,98,0
ORD6696,Express,2,2,0,726,0
ORD6697,Express,2,4,2,2381,1
ORD6698,Standard,5,6,1,2084,1
ORD6699,Standard,5,6,1,1508,1
ORD6700,Standard,5,6,1,318,0
ORD6701,Standard,5,5,0,2000,1
ORD6702,Express,2,2,0,982,0
ORD6703,Standard,5,6,1,1325,0
ORD6704,Express,2,2,0,1578,1
ORD6705,Standard,5,8,3,1737,1
ORD6706,Standard,5,5,0,1983,1
ORD6707,Standard,5,5,0,691,0
ORD6708,Express,2,2,0,1472,0
ORD6709,Express,2,2,0,204,0
ORD6710,Express,2,2,0,1486,0
ORD6711,Standard,5,7,2,859,0
ORD6712,Standard,5,7,2,1827,1
ORD6713,Standard,5,6,1,1954,1
ORD6714,Express,2,2,0,548,0
ORD6715,Express,2,3,1,2152,1
ORD6716,Express,2,2,0,2162,1
ORD6717,Express,2,3,1,2266,1
ORD6718,Standard,5,5,0,1293,0
ORD6719,Express,2,2,0,770,0
ORD6720,Express,2,2,0,1661,1
ORD6721,Standard,5,5,0,1229,0
ORD6722,Express,2,2,0,975,0
ORD6723,Express,2,2,0,238,0
ORD6724,Express,2,2,0,648,0
ORD6725,Standard,5,5,0,1261,0
ORD6726,Express,2,2,0,486,0
ORD6727,Express,2,3,1,187,0
ORD6728,Express,2,2,0,2358,1
ORD6729,Express,2,3,1,1878,1
ORD6730,Standard,5,6,1,1669,1
ORD6731,Standard,5,7,2,1806,1
ORD6732,Express,2,2,0,2253,1
ORD6733,Express,2,2,0,1986,1
ORD6734,Standard,5,6,1,1816,1
ORD6735,Standard,5,7,2,1109,0
ORD6736,Standard,5,5,0,1157,0
ORD6737,Express,2,3,1,2463,1
ORD6738,Express,2,2,0,1663,1
ORD6739,Standard,5,5,0,255,0
ORD6740,Standard,5,5,0,1973,1
ORD6741,Standard,5,5,0,627,0
ORD6742,Standard,5,5,0,682,0
ORD6743,Express,2,2,0,1925,1
ORD6744,Standard,5,5,0,1554,1
ORD6745,Standard,5,5,0,1444,0
ORD6746,Standard,5,7,2,2427,1
ORD6747,Standard,5,5,0,1718,1
ORD6748,Standard,5,5,0,176,0
ORD6749,Standard,5,7,2,1711,1
ORD6750,Express,2,4,2,2245,1
ORD6751,Express,2,2,0,163,0
ORD6752,Standard,5,5,0,151,0
ORD6753,Express,2,2,0,1031,0
ORD6754,Standard,5,6,1,2049,1
ORD6755,Express,2,2,0,2343,1
ORD6756,Express,2,2,0,1026,0
ORD6757,Express,2,2,0,813,0
ORD6758,Express,2,2,0,1283,0
ORD6759,Express,2,2,0,2104,1
ORD6760,Standard,5,6,1,1239,0
ORD6761,Standard,5,6,1,1172,0
ORD6762,Standard,5,5,0,310,0
ORD6763,Express,2,2,0,759,0
ORD6764,Standard,5,5,0,709,0
ORD6765,Standard,5,5,0,552,0
ORD6766,Express,2,2,0,553,0
ORD6767,Standard,5,5,0,1235,0
ORD6768,Express,2,3,1,1769,1
ORD6769,Express,2,2,0,1139,0
ORD6770,Express,2,2,0,78,0
ORD6771,Standard,5,5,0,2412,1
ORD6772,Express,2,3,1,1691,1
ORD6773,Express,2,2,0,1990,1
ORD6774,Express,2,2,0,2018,1
ORD6775,Express,2,2,0,564,0
ORD6776,Express,2,2,0,1323,0
ORD6777,Standard,5,6,1,2061,1
ORD6778,Express,2,4,2,2217,1
ORD6779,Express,2,2,0,1275,0
ORD6780,Standard,5,7,2,1815,1
ORD6781,Express,2,2,0,747,0
ORD6782,Express,2,2,0,1178,0
ORD6783,Express,2,2,0,1749,1
ORD6784,Standard,5,5,0,1056,0
ORD6785,Standard,5,6,1,414,0
ORD6786,Standard,5,6,1,1040,0
ORD6787,Standard,5,8,3,2132,1
ORD6788,Express,2,4,2,2105,1
ORD6789,Standard,5,5,0,1235,0
ORD6790,Standard,5,5,0,1457,0
ORD6791,Express,2,4,2,1086,0
ORD6792,Standard,5,6,1,1349,0
ORD6793,Express,2,2,0,414,0
ORD6794,Express,2,2,0,1063,0
ORD6795,Express,2,3,1,2250,1
ORD6796,Standard,5,5,0,1389,0
ORD6797,Standard,5,7,2,2438,1
ORD6798,Express,2,2,0,1789,1
ORD6799,Express,2,3,1,1774,1
ORD6800,Standard,5,7,2,1661,1
ORD6801,Express,2,3,1,2201,1
ORD6802,Express,2,2,0,833,0
ORD6803,Standard,5,5,0,420,0
ORD6804,Express,2,2,0,365,0
ORD6805,Express,2,2,0,571,0
ORD6806,Express,2,4,2,700,0
ORD6807,Standard,5,5,0,2393,1
ORD6808,Express,2,2,0,752,0
ORD6809,Standard,5,5,0,666,0
ORD6810,Express,2,2,0,939,0
ORD6811,Standard,5,5,0,1495,0
ORD6812,Standard,5,6,1,588,0
ORD6813,Standard,5,5,0,1182,0
ORD6814,Express,2,2,0,1333,0
ORD6815,Express,2,2,0,318,0
ORD6816,Standard,5,5,0,1209,0
ORD6817,Express,2,2,0,1196,0
ORD6818,Standard,5,5,0,804,0
ORD6819,Express,2,3,1,150,0
ORD6820,Standard,5,6,1,99,0
ORD6821,Standard,5,6,1,1015,0
